file,n,m,FVS_size,runtime,validity
grid_000166.txt,272,511,86,1.192154,True
grid_000168.txt,936,1809,305,19.003163,True
grid_000170.txt,1360,2646,441,30.001159,True
grid_000172.txt,462,881,147,6.231458,True
grid_000174.txt,598,1147,192,5.933012,True
grid_000176.txt,646,1237,210,6.985345,True
grid_000178.txt,696,1339,228,8.310794,True
grid_000180.txt,740,1423,239,9.424062,True
grid_000182.txt,816,1567,261,10.703847,True
grid_000184.txt,690,1319,231,8.438136,True
grid_000186.txt,987,1906,329,18.663686,True
grid_000188.txt,561,1072,179,5.157604,True
grid_000190.txt,957,1852,308,17.582624,True
grid_000192.txt,1806,3527,602,30.001872,True
grid_000194.txt,684,1312,220,9.761106,True
grid_000196.txt,308,577,96,1.360337,True
grid_000198.txt,697,1336,230,8.266316,True
grid_000200.txt,1092,2116,358,21.97602,True
grid_000202.txt,1435,2794,470,30.001352,True
grid_000204.txt,1012,1957,337,17.643387,True
grid_000206.txt,731,1402,231,11.296307,True
grid_000208.txt,420,788,127,2.771427,True
grid_000210.txt,686,1309,218,7.829373,True
grid_000212.txt,645,1232,214,6.873436,True
grid_000214.txt,1750,3415,574,30.001648,True
grid_000216.txt,616,1174,197,7.935105,True
grid_000218.txt,558,1067,178,5.16978,True
grid_000220.txt,1872,3657,627,30.010647,True
grid_000222.txt,738,1417,237,12.897211,True
grid_000224.txt,1250,2425,403,29.695985,True
grid_000226.txt,234,437,74,0.781358,True
grid_000228.txt,121,220,36,0.254511,True
grid_000230.txt,352,661,109,1.821076,True
grid_000232.txt,1056,2044,349,18.959235,True
grid_000234.txt,858,1657,277,12.803082,True
grid_000236.txt,1176,2279,397,22.623419,True
grid_000238.txt,589,1128,185,5.80602,True
grid_000240.txt,1215,2358,399,30.00206,True
grid_000242.txt,624,1198,203,6.294601,True
grid_000244.txt,1118,2167,365,26.526156,True
grid_000246.txt,325,612,100,1.527653,True
grid_000248.txt,920,1777,300,14.771899,True
grid_000250.txt,782,1507,248,10.471212,True
