file,n,m,FVS_size,runtime,validity
grid_001034.txt,20,31,5,0.002308,True
grid_001036.txt,16,24,4,0.001302,True
grid_001038.txt,24,38,6,0.005068,True
grid_001040.txt,20,31,5,0.002253,True
grid_001042.txt,16,24,4,0.001307,True
grid_001044.txt,30,49,8,0.008178,True
grid_001046.txt,25,40,6,0.004859,True
grid_001048.txt,25,40,6,0.004876,True
grid_001050.txt,30,49,8,0.008138,True
grid_001052.txt,12,17,3,0.000711,True
grid_001054.txt,9,12,2,0.000422,True
grid_001056.txt,18,27,4,0.001395,True
grid_001058.txt,15,22,3,0.001512,True
grid_001060.txt,12,17,3,0.000718,True
grid_001062.txt,12,17,3,0.000707,True
grid_001064.txt,18,27,4,0.001417,True
grid_001066.txt,18,27,4,0.001381,True
grid_001068.txt,24,38,6,0.004992,True
grid_001070.txt,12,17,3,0.000699,True
grid_001072.txt,9,12,2,0.000422,True
grid_001074.txt,20,31,5,0.002277,True
grid_001076.txt,15,22,3,0.000995,True
grid_001078.txt,30,49,8,0.008253,True
grid_001080.txt,15,22,3,0.001006,True
grid_001082.txt,20,31,5,0.002051,True
grid_001084.txt,15,22,3,0.001037,True
grid_001086.txt,12,17,3,0.000682,True
grid_001088.txt,24,38,6,0.005255,True
grid_001090.txt,15,22,3,0.001016,True
grid_001092.txt,15,22,3,0.001086,True
grid_001094.txt,25,40,6,0.004945,True
grid_001096.txt,12,17,3,0.000709,True
grid_001098.txt,24,38,6,0.005055,True
grid_001100.txt,15,22,3,0.001183,True
grid_001102.txt,9,12,2,0.000442,True
grid_001104.txt,15,22,3,0.00099,True
grid_001106.txt,24,38,6,0.005302,True
grid_001108.txt,12,17,3,0.000707,True
grid_001110.txt,9,12,2,0.000413,True
grid_001112.txt,18,27,4,0.001392,True
grid_001114.txt,16,24,4,0.001401,True
grid_001116.txt,24,38,6,0.005235,True
grid_001118.txt,20,31,5,0.002043,True
grid_001120.txt,20,31,5,0.002013,True
grid_001122.txt,20,31,5,0.002286,True
grid_001124.txt,30,49,8,0.008228,True
grid_001126.txt,15,22,3,0.001092,True
grid_001128.txt,20,31,5,0.002029,True
grid_001130.txt,9,12,2,0.00042,True
grid_001132.txt,12,17,3,0.00069,True
grid_001134.txt,24,38,6,0.005086,True
grid_001136.txt,9,12,2,0.000422,True
grid_001138.txt,30,49,8,0.008079,True
grid_001140.txt,20,31,5,0.002268,True
grid_001142.txt,24,38,6,0.005113,True
grid_001144.txt,15,22,3,0.001057,True
grid_001146.txt,18,27,4,0.001391,True
grid_001148.txt,18,27,4,0.001465,True
grid_001150.txt,20,31,5,0.002287,True
grid_001152.txt,30,49,8,0.008084,True
grid_001154.txt,9,12,2,0.000438,True
grid_001156.txt,20,31,5,0.002282,True
